"QDate","FwdYM","FwdPrice","SpotPrice","BCHMark","MMDiff","QYM"
2013-09-25,2015-07-15,94.82,106.6,"DUBAI",22,2013-09-15
2013-09-25,2015-08-15,94.43,106.6,"DUBAI",23,2013-09-15
2013-09-25,2015-09-15,94.05,106.6,"DUBAI",24,2013-09-15
2013-09-25,2015-10-15,93.67,106.6,"DUBAI",25,2013-09-15
2013-09-25,2015-11-15,93.2573,106.6,"DUBAI",26,2013-09-15
2013-09-25,2015-12-15,92.9123,106.6,"DUBAI",27,2013-09-15
2013-09-25,2016-01-15,92.5673,106.6,"DUBAI",28,2013-09-15
2013-09-25,2016-02-15,92.2873,106.6,"DUBAI",29,2013-09-15
2013-09-25,2016-03-15,92.0473,106.6,"DUBAI",30,2013-09-15
2013-09-25,2016-04-15,91.773,106.6,"DUBAI",31,2013-09-15
2013-09-25,2016-05-15,91.4718,106.6,"DUBAI",32,2013-09-15
2013-09-25,2016-06-15,91.1536,106.6,"DUBAI",33,2013-09-15
2013-09-26,2013-09-15,106,106,"DUBAI",0,2013-09-15
2013-09-26,2013-10-15,104.44,106,"DUBAI",1,2013-09-15
2013-09-26,2013-11-15,103.28,106,"DUBAI",2,2013-09-15
2013-09-26,2013-12-15,102.48,106,"DUBAI",3,2013-09-15
2013-09-26,2014-01-15,101.86,106,"DUBAI",4,2013-09-15
2013-09-26,2014-02-15,101.34,106,"DUBAI",5,2013-09-15
2013-09-26,2014-03-15,100.88,106,"DUBAI",6,2013-09-15
2013-09-26,2014-04-15,100.42,106,"DUBAI",7,2013-09-15
2013-09-26,2014-05-15,99.97,106,"DUBAI",8,2013-09-15
2013-09-26,2014-06-15,99.52,106,"DUBAI",9,2013-09-15
2013-09-26,2014-07-15,99.08,106,"DUBAI",10,2013-09-15
2013-09-26,2014-08-15,98.64,106,"DUBAI",11,2013-09-15
2013-09-26,2014-09-15,98.2,106,"DUBAI",12,2013-09-15
2013-09-26,2014-10-15,97.77,106,"DUBAI",13,2013-09-15
2013-09-26,2014-11-15,97.34,106,"DUBAI",14,2013-09-15
2013-09-26,2014-12-15,96.91,106,"DUBAI",15,2013-09-15
2013-09-26,2015-01-15,96.49,106,"DUBAI",16,2013-09-15
2013-09-26,2015-02-15,96.09,106,"DUBAI",17,2013-09-15
2013-09-26,2015-03-15,95.69,106,"DUBAI",18,2013-09-15
2013-09-26,2015-04-15,95.29,106,"DUBAI",19,2013-09-15
2013-09-26,2015-05-15,94.89,106,"DUBAI",20,2013-09-15
2013-09-26,2015-06-15,94.5009,106,"DUBAI",21,2013-09-15
2013-09-26,2015-07-15,94.1161,106,"DUBAI",22,2013-09-15
2013-09-26,2015-08-15,93.7229,106,"DUBAI",23,2013-09-15
2013-09-26,2015-09-15,93.3618,106,"DUBAI",24,2013-09-15
2013-09-26,2015-10-15,92.9782,106,"DUBAI",25,2013-09-15
2013-09-26,2015-11-15,92.5814,106,"DUBAI",26,2013-09-15
2013-09-26,2015-12-15,92.245,106,"DUBAI",27,2013-09-15
2013-09-26,2016-01-15,91.888,106,"DUBAI",28,2013-09-15
2013-09-26,2016-02-15,91.5886,106,"DUBAI",29,2013-09-15
2013-09-26,2016-03-15,91.325,106,"DUBAI",30,2013-09-15
2013-09-26,2016-04-15,91.0486,106,"DUBAI",31,2013-09-15
2013-09-26,2016-05-15,90.7545,106,"DUBAI",32,2013-09-15
2013-09-26,2016-06-15,90.4264,106,"DUBAI",33,2013-09-15
2013-09-27,2013-09-15,106.1,106.1,"DUBAI",0,2013-09-15
2013-09-27,2013-10-15,105.47,106.1,"DUBAI",1,2013-09-15
2013-09-27,2013-11-15,104.22,106.1,"DUBAI",2,2013-09-15
2013-09-27,2013-12-15,103.39,106.1,"DUBAI",3,2013-09-15
2013-09-27,2014-01-15,102.77,106.1,"DUBAI",4,2013-09-15
2013-09-27,2014-02-15,102.27,106.1,"DUBAI",5,2013-09-15
2013-09-27,2014-03-15,101.82,106.1,"DUBAI",6,2013-09-15
2013-09-27,2014-04-15,101.37,106.1,"DUBAI",7,2013-09-15
2013-09-27,2014-05-15,100.95,106.1,"DUBAI",8,2013-09-15
2013-09-27,2014-06-15,100.52,106.1,"DUBAI",9,2013-09-15
2013-09-27,2014-07-15,100.09,106.1,"DUBAI",10,2013-09-15
2013-09-27,2014-08-15,99.5807,106.1,"DUBAI",11,2013-09-15
2013-09-27,2014-09-15,99.1058,106.1,"DUBAI",12,2013-09-15
2013-09-27,2014-10-15,98.617,106.1,"DUBAI",13,2013-09-15
2013-09-27,2014-11-15,98.1242,106.1,"DUBAI",14,2013-09-15
2013-09-27,2014-12-15,97.7172,106.1,"DUBAI",15,2013-09-15
2013-09-27,2015-01-15,97.3136,106.1,"DUBAI",16,2013-09-15
2013-09-27,2015-02-15,96.8922,106.1,"DUBAI",17,2013-09-15
2013-09-27,2015-03-15,96.4749,106.1,"DUBAI",18,2013-09-15
2013-09-27,2015-04-15,96.0022,106.1,"DUBAI",19,2013-09-15
2013-09-27,2015-05-15,95.5936,106.1,"DUBAI",20,2013-09-15
2013-09-27,2015-06-15,95.2294,106.1,"DUBAI",21,2013-09-15
2013-09-27,2015-07-15,94.8739,106.1,"DUBAI",22,2013-09-15
2013-09-27,2015-08-15,94.5007,106.1,"DUBAI",23,2013-09-15
2013-09-27,2015-09-15,94.1549,106.1,"DUBAI",24,2013-09-15
2013-09-27,2015-10-15,93.7967,106.1,"DUBAI",25,2013-09-15
2013-09-27,2015-11-15,93.4136,106.1,"DUBAI",26,2013-09-15
2013-09-27,2015-12-15,93.0872,106.1,"DUBAI",27,2013-09-15
2013-09-27,2016-01-15,92.7462,106.1,"DUBAI",28,2013-09-15
2013-09-27,2016-02-15,92.4622,106.1,"DUBAI",29,2013-09-15
2013-09-27,2016-03-15,92.2122,106.1,"DUBAI",30,2013-09-15
2013-09-27,2016-04-15,91.9465,106.1,"DUBAI",31,2013-09-15
2013-09-27,2016-05-15,91.6676,106.1,"DUBAI",32,2013-09-15
2013-09-27,2016-06-15,91.354,106.1,"DUBAI",33,2013-09-15
2013-09-30,2013-09-15,104.8,104.8,"DUBAI",0,2013-09-15
2013-09-30,2013-10-15,104.25,104.8,"DUBAI",1,2013-09-15
2013-09-30,2013-11-15,103.1,104.8,"DUBAI",2,2013-09-15
2013-09-30,2013-12-15,102.28,104.8,"DUBAI",3,2013-09-15
2013-09-30,2014-01-15,101.68,104.8,"DUBAI",4,2013-09-15
2013-09-30,2014-02-15,101.18,104.8,"DUBAI",5,2013-09-15
2013-09-30,2014-03-15,100.71,104.8,"DUBAI",6,2013-09-15
2013-09-30,2014-04-15,100.25,104.8,"DUBAI",7,2013-09-15
2013-09-30,2014-05-15,99.79,104.8,"DUBAI",8,2013-09-15
2013-09-30,2014-06-15,99.33,104.8,"DUBAI",9,2013-09-15
2013-09-30,2014-07-15,98.87,104.8,"DUBAI",10,2013-09-15
2013-09-30,2014-08-15,98.42,104.8,"DUBAI",11,2013-09-15
2013-09-30,2014-09-15,97.98,104.8,"DUBAI",12,2013-09-15
2013-09-30,2014-10-15,97.55,104.8,"DUBAI",13,2013-09-15
2013-09-30,2014-11-15,97.13,104.8,"DUBAI",14,2013-09-15
2013-09-30,2014-12-15,96.72,104.8,"DUBAI",15,2013-09-15
2013-09-30,2015-01-15,96.3,104.8,"DUBAI",16,2013-09-15
2013-09-30,2015-02-15,95.88,104.8,"DUBAI",17,2013-09-15
2013-09-30,2015-03-15,95.47,104.8,"DUBAI",18,2013-09-15
2013-09-30,2015-04-15,95.06,104.8,"DUBAI",19,2013-09-15
2013-09-30,2015-05-15,94.66,104.8,"DUBAI",20,2013-09-15
2013-09-30,2015-06-15,94.27,104.8,"DUBAI",21,2013-09-15
2013-09-30,2015-07-15,93.89,104.8,"DUBAI",22,2013-09-15
2013-09-30,2015-08-15,93.52,104.8,"DUBAI",23,2013-09-15
2013-09-30,2015-09-15,93.16,104.8,"DUBAI",24,2013-09-15
2013-09-30,2015-10-15,92.8,104.8,"DUBAI",25,2013-09-15
2013-09-30,2015-11-15,92.4021,104.8,"DUBAI",26,2013-09-15
2013-09-30,2015-12-15,92.0764,104.8,"DUBAI",27,2013-09-15
2013-09-30,2016-01-15,91.7524,104.8,"DUBAI",28,2013-09-15
2013-09-30,2016-02-15,91.4821,104.8,"DUBAI",29,2013-09-15
2013-09-30,2016-03-15,91.2364,104.8,"DUBAI",30,2013-09-15
2013-09-30,2016-04-15,90.9749,104.8,"DUBAI",31,2013-09-15
2013-09-30,2016-05-15,90.6964,104.8,"DUBAI",32,2013-09-15
2013-09-30,2016-06-15,90.3718,104.8,"DUBAI",33,2013-09-15
2013-10-01,2013-10-15,104.55,104.55,"DUBAI",0,2013-10-15
2013-10-01,2013-11-15,103.45,104.55,"DUBAI",1,2013-10-15
2013-10-01,2013-12-15,102.61,104.55,"DUBAI",2,2013-10-15
2013-10-01,2014-01-15,102.02,104.55,"DUBAI",3,2013-10-15
2013-10-01,2014-02-15,101.55,104.55,"DUBAI",4,2013-10-15
2013-10-01,2014-03-15,101.11,104.55,"DUBAI",5,2013-10-15
2013-10-01,2014-04-15,100.68,104.55,"DUBAI",6,2013-10-15
2013-10-01,2014-05-15,100.25,104.55,"DUBAI",7,2013-10-15
2013-10-01,2014-06-15,99.82,104.55,"DUBAI",8,2013-10-15
2013-10-01,2014-07-15,99.39,104.55,"DUBAI",9,2013-10-15
2013-10-01,2014-08-15,98.97,104.55,"DUBAI",10,2013-10-15
2013-10-01,2014-09-15,98.56,104.55,"DUBAI",11,2013-10-15
2013-10-01,2014-10-15,98.16,104.55,"DUBAI",12,2013-10-15
2013-10-01,2014-11-15,97.77,104.55,"DUBAI",13,2013-10-15
2013-10-01,2014-12-15,97.38,104.55,"DUBAI",14,2013-10-15
2013-10-01,2015-01-15,96.99,104.55,"DUBAI",15,2013-10-15
2013-10-01,2015-02-15,96.6,104.55,"DUBAI",16,2013-10-15
2013-10-01,2015-03-15,96.21,104.55,"DUBAI",17,2013-10-15
2013-10-01,2015-04-15,95.82,104.55,"DUBAI",18,2013-10-15
2013-10-01,2015-05-15,95.44,104.55,"DUBAI",19,2013-10-15
2013-10-01,2015-06-15,95.07,104.55,"DUBAI",20,2013-10-15
2013-10-01,2015-07-15,94.71,104.55,"DUBAI",21,2013-10-15
2013-10-01,2015-08-15,94.35,104.55,"DUBAI",22,2013-10-15
2013-10-01,2015-09-15,94,104.55,"DUBAI",23,2013-10-15
2013-10-01,2015-10-15,93.65,104.55,"DUBAI",24,2013-10-15
2013-10-01,2015-11-15,93.2681,104.55,"DUBAI",25,2013-10-15
2013-10-01,2015-12-15,92.9409,104.55,"DUBAI",26,2013-10-15
2013-10-01,2016-01-15,92.6249,104.55,"DUBAI",27,2013-10-15
2013-10-01,2016-02-15,92.3781,104.55,"DUBAI",28,2013-10-15
2013-10-01,2016-03-15,92.1459,104.55,"DUBAI",29,2013-10-15
2013-10-01,2016-04-15,91.8952,104.55,"DUBAI",30,2013-10-15
2013-10-01,2016-05-15,91.6318,104.55,"DUBAI",31,2013-10-15
2013-10-01,2016-06-15,91.3273,104.55,"DUBAI",32,2013-10-15
2013-10-01,2016-07-15,91.0423,104.55,"DUBAI",33,2013-10-15
2013-10-02,2013-10-15,104.71,104.71,"DUBAI",0,2013-10-15
2013-10-02,2013-11-15,103.29,104.71,"DUBAI",1,2013-10-15
2013-10-02,2013-12-15,102.43,104.71,"DUBAI",2,2013-10-15
2013-10-02,2014-01-15,101.83,104.71,"DUBAI",3,2013-10-15
2013-10-02,2014-02-15,101.37,104.71,"DUBAI",4,2013-10-15
2013-10-02,2014-03-15,100.94,104.71,"DUBAI",5,2013-10-15
2013-10-02,2014-04-15,100.53,104.71,"DUBAI",6,2013-10-15
2013-10-02,2014-05-15,100.13,104.71,"DUBAI",7,2013-10-15
2013-10-02,2014-06-15,99.73,104.71,"DUBAI",8,2013-10-15
2013-10-02,2014-07-15,99.33,104.71,"DUBAI",9,2013-10-15
2013-10-02,2014-08-15,98.93,104.71,"DUBAI",10,2013-10-15
2013-10-02,2014-09-15,98.54,104.71,"DUBAI",11,2013-10-15
2013-10-02,2014-10-15,98.15,104.71,"DUBAI",12,2013-10-15
2013-10-02,2014-11-15,97.77,104.71,"DUBAI",13,2013-10-15
2013-10-02,2014-12-15,97.39,104.71,"DUBAI",14,2013-10-15
2013-10-02,2015-01-15,97.01,104.71,"DUBAI",15,2013-10-15
2013-10-02,2015-02-15,96.63,104.71,"DUBAI",16,2013-10-15
2013-10-02,2015-03-15,96.25,104.71,"DUBAI",17,2013-10-15
2013-10-02,2015-04-15,95.87,104.71,"DUBAI",18,2013-10-15
2013-10-02,2015-05-15,95.5,104.71,"DUBAI",19,2013-10-15
2013-10-02,2015-06-15,95.14,104.71,"DUBAI",20,2013-10-15
2013-10-02,2015-07-15,94.78,104.71,"DUBAI",21,2013-10-15
2013-10-02,2015-08-15,94.43,104.71,"DUBAI",22,2013-10-15
2013-10-02,2015-09-15,94.08,104.71,"DUBAI",23,2013-10-15
2013-10-02,2015-10-15,93.74,104.71,"DUBAI",24,2013-10-15
2013-10-02,2015-11-15,93.4014,104.71,"DUBAI",25,2013-10-15
2013-10-02,2015-12-15,93.11,104.71,"DUBAI",26,2013-10-15
2013-10-02,2016-01-15,92.81,104.71,"DUBAI",27,2013-10-15
2013-10-02,2016-02-15,92.55,104.71,"DUBAI",28,2013-10-15
2013-10-02,2016-03-15,92.295,104.71,"DUBAI",29,2013-10-15
2013-10-02,2016-04-15,92.0057,104.71,"DUBAI",30,2013-10-15
2013-10-02,2016-05-15,91.7645,104.71,"DUBAI",31,2013-10-15
2013-10-02,2016-06-15,91.5345,104.71,"DUBAI",32,2013-10-15
2013-10-02,2016-07-15,91.3043,104.71,"DUBAI",33,2013-10-15
2013-10-03,2013-10-15,106.01,106.01,"DUBAI",0,2013-10-15
2013-10-03,2013-11-15,104.31,106.01,"DUBAI",1,2013-10-15
2013-10-03,2013-12-15,103.44,106.01,"DUBAI",2,2013-10-15
2013-10-03,2014-01-15,102.82,106.01,"DUBAI",3,2013-10-15
2013-10-03,2014-02-15,102.33,106.01,"DUBAI",4,2013-10-15
2013-10-03,2014-03-15,101.88,106.01,"DUBAI",5,2013-10-15
2013-10-03,2014-04-15,101.44,106.01,"DUBAI",6,2013-10-15
2013-10-03,2014-05-15,101,106.01,"DUBAI",7,2013-10-15
2013-10-03,2014-06-15,100.56,106.01,"DUBAI",8,2013-10-15
2013-10-03,2014-07-15,100.12,106.01,"DUBAI",9,2013-10-15
2013-10-03,2014-08-15,99.68,106.01,"DUBAI",10,2013-10-15
2013-10-03,2014-09-15,99.24,106.01,"DUBAI",11,2013-10-15
2013-10-03,2014-10-15,98.81,106.01,"DUBAI",12,2013-10-15
2013-10-03,2014-11-15,98.38,106.01,"DUBAI",13,2013-10-15
2013-10-03,2014-12-15,97.95,106.01,"DUBAI",14,2013-10-15
2013-10-03,2015-01-15,97.53,106.01,"DUBAI",15,2013-10-15
2013-10-03,2015-02-15,97.11,106.01,"DUBAI",16,2013-10-15
2013-10-03,2015-03-15,96.69,106.01,"DUBAI",17,2013-10-15
2013-10-03,2015-04-15,96.27,106.01,"DUBAI",18,2013-10-15
2013-10-03,2015-05-15,95.86,106.01,"DUBAI",19,2013-10-15
2013-10-03,2015-06-15,95.46,106.01,"DUBAI",20,2013-10-15
2013-10-03,2015-07-15,95.06,106.01,"DUBAI",21,2013-10-15
2013-10-03,2015-08-15,94.67,106.01,"DUBAI",22,2013-10-15
2013-10-03,2015-09-15,94.29,106.01,"DUBAI",23,2013-10-15
2013-10-03,2015-10-15,93.92,106.01,"DUBAI",24,2013-10-15
2013-10-03,2015-11-15,93.5564,106.01,"DUBAI",25,2013-10-15
2013-10-03,2015-12-15,93.2314,106.01,"DUBAI",26,2013-10-15
2013-10-03,2016-01-15,92.8464,106.01,"DUBAI",27,2013-10-15
2013-10-03,2016-02-15,92.5292,106.01,"DUBAI",28,2013-10-15
2013-10-03,2016-03-15,92.2514,106.01,"DUBAI",29,2013-10-15
2013-10-03,2016-04-15,91.9578,106.01,"DUBAI",30,2013-10-15
2013-10-03,2016-05-15,91.65,106.01,"DUBAI",31,2013-10-15
2013-10-03,2016-06-15,91.3118,106.01,"DUBAI",32,2013-10-15
2013-10-03,2016-07-15,91.0064,106.01,"DUBAI",33,2013-10-15
2013-10-04,2013-10-15,106.16,106.16,"DUBAI",0,2013-10-15
2013-10-04,2013-11-15,104.33,106.16,"DUBAI",1,2013-10-15
2013-10-04,2013-12-15,103.46,106.16,"DUBAI",2,2013-10-15
2013-10-04,2014-01-15,102.82,106.16,"DUBAI",3,2013-10-15
2013-10-04,2014-02-15,102.33,106.16,"DUBAI",4,2013-10-15
2013-10-04,2014-03-15,101.9,106.16,"DUBAI",5,2013-10-15
2013-10-04,2014-04-15,101.47,106.16,"DUBAI",6,2013-10-15
2013-10-04,2014-05-15,101.04,106.16,"DUBAI",7,2013-10-15
2013-10-04,2014-06-15,100.61,106.16,"DUBAI",8,2013-10-15
2013-10-04,2014-07-15,100.18,106.16,"DUBAI",9,2013-10-15
2013-10-04,2014-08-15,99.75,106.16,"DUBAI",10,2013-10-15
2013-10-04,2014-09-15,99.3396,106.16,"DUBAI",11,2013-10-15
2013-10-04,2014-10-15,98.8458,106.16,"DUBAI",12,2013-10-15
2013-10-04,2014-11-15,98.3674,106.16,"DUBAI",13,2013-10-15
2013-10-04,2014-12-15,98.0114,106.16,"DUBAI",14,2013-10-15
2013-10-04,2015-01-15,97.5486,106.16,"DUBAI",15,2013-10-15
2013-10-04,2015-02-15,97.1254,106.16,"DUBAI",16,2013-10-15
2013-10-04,2015-03-15,96.7296,106.16,"DUBAI",17,2013-10-15
2013-10-04,2015-04-15,96.3071,106.16,"DUBAI",18,2013-10-15
2013-10-04,2015-05-15,95.92,106.16,"DUBAI",19,2013-10-15
2013-10-04,2015-06-15,95.5678,106.16,"DUBAI",20,2013-10-15
2013-10-04,2015-07-15,95.1875,106.16,"DUBAI",21,2013-10-15
2013-10-04,2015-08-15,94.7943,106.16,"DUBAI",22,2013-10-15
2013-10-04,2015-09-15,94.4605,106.16,"DUBAI",23,2013-10-15
2013-10-04,2015-10-15,94.1251,106.16,"DUBAI",24,2013-10-15
2013-10-04,2015-11-15,93.7214,106.16,"DUBAI",25,2013-10-15
2013-10-04,2015-12-15,93.3614,106.16,"DUBAI",26,2013-10-15
2013-10-04,2016-01-15,93.0134,106.16,"DUBAI",27,2013-10-15
2013-10-04,2016-02-15,92.7414,106.16,"DUBAI",28,2013-10-15
2013-10-04,2016-03-15,92.4914,106.16,"DUBAI",29,2013-10-15
2013-10-04,2016-04-15,92.23,106.16,"DUBAI",30,2013-10-15
2013-10-04,2016-05-15,91.936,106.16,"DUBAI",31,2013-10-15
2013-10-04,2016-06-15,91.6132,106.16,"DUBAI",32,2013-10-15
2013-10-04,2016-07-15,91.3114,106.16,"DUBAI",33,2013-10-15
2013-10-07,2013-10-15,105.3,105.3,"DUBAI",0,2013-10-15
2013-10-07,2013-11-15,104.61,105.3,"DUBAI",1,2013-10-15
2013-10-07,2013-12-15,103.75,105.3,"DUBAI",2,2013-10-15
2013-10-07,2014-01-15,103.12,105.3,"DUBAI",3,2013-10-15
2013-10-07,2014-02-15,102.63,105.3,"DUBAI",4,2013-10-15
2013-10-07,2014-03-15,102.18,105.3,"DUBAI",5,2013-10-15
2013-10-07,2014-04-15,101.74,105.3,"DUBAI",6,2013-10-15
2013-10-07,2014-05-15,101.3,105.3,"DUBAI",7,2013-10-15
2013-10-07,2014-06-15,100.86,105.3,"DUBAI",8,2013-10-15
2013-10-07,2014-07-15,100.42,105.3,"DUBAI",9,2013-10-15
2013-10-07,2014-08-15,99.98,105.3,"DUBAI",10,2013-10-15
2013-10-07,2014-09-15,99.55,105.3,"DUBAI",11,2013-10-15
2013-10-07,2014-10-15,99.12,105.3,"DUBAI",12,2013-10-15
2013-10-07,2014-11-15,98.7,105.3,"DUBAI",13,2013-10-15
2013-10-07,2014-12-15,98.28,105.3,"DUBAI",14,2013-10-15
2013-10-07,2015-01-15,97.86,105.3,"DUBAI",15,2013-10-15
2013-10-07,2015-02-15,97.44,105.3,"DUBAI",16,2013-10-15
2013-10-07,2015-03-15,97.02,105.3,"DUBAI",17,2013-10-15
2013-10-07,2015-04-15,96.61,105.3,"DUBAI",18,2013-10-15
2013-10-07,2015-05-15,96.21,105.3,"DUBAI",19,2013-10-15
2013-10-07,2015-06-15,95.82,105.3,"DUBAI",20,2013-10-15
2013-10-07,2015-07-15,95.43,105.3,"DUBAI",21,2013-10-15
2013-10-07,2015-08-15,95.04,105.3,"DUBAI",22,2013-10-15
2013-10-07,2015-09-15,94.66,105.3,"DUBAI",23,2013-10-15
2013-10-07,2015-10-15,94.28,105.3,"DUBAI",24,2013-10-15
2013-10-07,2015-11-15,93.9118,105.3,"DUBAI",25,2013-10-15
2013-10-07,2015-12-15,93.6018,105.3,"DUBAI",26,2013-10-15
2013-10-07,2016-01-15,93.2798,105.3,"DUBAI",27,2013-10-15
2013-10-07,2016-02-15,93.0232,105.3,"DUBAI",28,2013-10-15
2013-10-07,2016-03-15,92.7818,105.3,"DUBAI",29,2013-10-15
2013-10-07,2016-04-15,92.4861,105.3,"DUBAI",30,2013-10-15
2013-10-07,2016-05-15,92.2145,105.3,"DUBAI",31,2013-10-15
2013-10-07,2016-06-15,91.95,105.3,"DUBAI",32,2013-10-15
2013-10-07,2016-07-15,91.6832,105.3,"DUBAI",33,2013-10-15
2013-10-08,2013-10-15,106.4,106.4,"DUBAI",0,2013-10-15
2013-10-08,2013-11-15,105.26,106.4,"DUBAI",1,2013-10-15
2013-10-08,2013-12-15,104.46,106.4,"DUBAI",2,2013-10-15
2013-10-08,2014-01-15,103.86,106.4,"DUBAI",3,2013-10-15
2013-10-08,2014-02-15,103.4,106.4,"DUBAI",4,2013-10-15
2013-10-08,2014-03-15,102.98,106.4,"DUBAI",5,2013-10-15
2013-10-08,2014-04-15,102.56,106.4,"DUBAI",6,2013-10-15
2013-10-08,2014-05-15,102.14,106.4,"DUBAI",7,2013-10-15
2013-10-08,2014-06-15,101.72,106.4,"DUBAI",8,2013-10-15
2013-10-08,2014-07-15,101.29,106.4,"DUBAI",9,2013-10-15
2013-10-08,2014-08-15,100.86,106.4,"DUBAI",10,2013-10-15
2013-10-08,2014-09-15,100.43,106.4,"DUBAI",11,2013-10-15
2013-10-08,2014-10-15,100,106.4,"DUBAI",12,2013-10-15
2013-10-08,2014-11-15,99.57,106.4,"DUBAI",13,2013-10-15
2013-10-08,2014-12-15,99.14,106.4,"DUBAI",14,2013-10-15
2013-10-08,2015-01-15,98.71,106.4,"DUBAI",15,2013-10-15
2013-10-08,2015-02-15,98.28,106.4,"DUBAI",16,2013-10-15
2013-10-08,2015-03-15,97.85,106.4,"DUBAI",17,2013-10-15
2013-10-08,2015-04-15,97.42,106.4,"DUBAI",18,2013-10-15
2013-10-08,2015-05-15,97,106.4,"DUBAI",19,2013-10-15
2013-10-08,2015-06-15,96.59,106.4,"DUBAI",20,2013-10-15
2013-10-08,2015-07-15,96.19,106.4,"DUBAI",21,2013-10-15
2013-10-08,2015-08-15,95.79,106.4,"DUBAI",22,2013-10-15
2013-10-08,2015-09-15,95.4,106.4,"DUBAI",23,2013-10-15
2013-10-08,2015-10-15,95.02,106.4,"DUBAI",24,2013-10-15
2013-10-08,2015-11-15,94.6301,106.4,"DUBAI",25,2013-10-15
2013-10-08,2015-12-15,94.2973,106.4,"DUBAI",26,2013-10-15
2013-10-08,2016-01-15,93.9413,106.4,"DUBAI",27,2013-10-15
2013-10-08,2016-02-15,93.6458,106.4,"DUBAI",28,2013-10-15
2013-10-08,2016-03-15,93.3673,106.4,"DUBAI",29,2013-10-15
2013-10-08,2016-04-15,93.0458,106.4,"DUBAI",30,2013-10-15
2013-10-08,2016-05-15,92.7318,106.4,"DUBAI",31,2013-10-15
2013-10-08,2016-06-15,92.4191,106.4,"DUBAI",32,2013-10-15
2013-10-08,2016-07-15,92.1044,106.4,"DUBAI",33,2013-10-15
2013-10-09,2013-10-15,106.81,106.81,"DUBAI",0,2013-10-15
2013-10-09,2013-11-15,105.68,106.81,"DUBAI",1,2013-10-15
2013-10-09,2013-12-15,104.93,106.81,"DUBAI",2,2013-10-15
2013-10-09,2014-01-15,104.35,106.81,"DUBAI",3,2013-10-15
2013-10-09,2014-02-15,103.88,106.81,"DUBAI",4,2013-10-15
2013-10-09,2014-03-15,103.45,106.81,"DUBAI",5,2013-10-15
2013-10-09,2014-04-15,103.03,106.81,"DUBAI",6,2013-10-15
2013-10-09,2014-05-15,102.61,106.81,"DUBAI",7,2013-10-15
2013-10-09,2014-06-15,102.19,106.81,"DUBAI",8,2013-10-15
2013-10-09,2014-07-15,101.77,106.81,"DUBAI",9,2013-10-15
2013-10-09,2014-08-15,101.35,106.81,"DUBAI",10,2013-10-15
2013-10-09,2014-09-15,100.9301,106.81,"DUBAI",11,2013-10-15
2013-10-09,2014-10-15,100.4116,106.81,"DUBAI",12,2013-10-15
2013-10-09,2014-11-15,99.8849,106.81,"DUBAI",13,2013-10-15
2013-10-09,2014-12-15,99.4979,106.81,"DUBAI",14,2013-10-15
2013-10-09,2015-01-15,98.9914,106.81,"DUBAI",15,2013-10-15
2013-10-09,2015-02-15,98.5169,106.81,"DUBAI",16,2013-10-15
2013-10-09,2015-03-15,98.0629,106.81,"DUBAI",17,2013-10-15
2013-10-09,2015-04-15,97.58,106.81,"DUBAI",18,2013-10-15
2013-10-09,2015-05-15,97.1371,106.81,"DUBAI",19,2013-10-15
2013-10-09,2015-06-15,96.7374,106.81,"DUBAI",20,2013-10-15
2013-10-09,2015-07-15,96.3181,106.81,"DUBAI",21,2013-10-15
2013-10-09,2015-08-15,95.8657,106.81,"DUBAI",22,2013-10-15
2013-10-09,2015-09-15,95.4583,106.81,"DUBAI",23,2013-10-15
2013-10-09,2015-10-15,95.0647,106.81,"DUBAI",24,2013-10-15
2013-10-09,2015-11-15,94.66,106.81,"DUBAI",25,2013-10-15
2013-10-09,2015-12-15,94.3129,106.81,"DUBAI",26,2013-10-15
2013-10-09,2016-01-15,93.9349,106.81,"DUBAI",27,2013-10-15
2013-10-09,2016-02-15,93.6143,106.81,"DUBAI",28,2013-10-15
2013-10-09,2016-03-15,93.3029,106.81,"DUBAI",29,2013-10-15
2013-10-09,2016-04-15,92.9386,106.81,"DUBAI",30,2013-10-15
2013-10-09,2016-05-15,92.5701,106.81,"DUBAI",31,2013-10-15
2013-10-09,2016-06-15,92.1974,106.81,"DUBAI",32,2013-10-15
2013-10-09,2016-07-15,91.8329,106.81,"DUBAI",33,2013-10-15
2013-10-10,2013-10-15,106.9,106.9,"DUBAI",0,2013-10-15
2013-10-10,2013-11-15,104.91,106.9,"DUBAI",1,2013-10-15
2013-10-10,2013-12-15,104.11,106.9,"DUBAI",2,2013-10-15
2013-10-10,2014-01-15,103.54,106.9,"DUBAI",3,2013-10-15
2013-10-10,2014-02-15,103.09,106.9,"DUBAI",4,2013-10-15
2013-10-10,2014-03-15,102.69,106.9,"DUBAI",5,2013-10-15
2013-10-10,2014-04-15,102.29,106.9,"DUBAI",6,2013-10-15
2013-10-10,2014-05-15,101.89,106.9,"DUBAI",7,2013-10-15
2013-10-10,2014-06-15,101.49,106.9,"DUBAI",8,2013-10-15
2013-10-10,2014-07-15,101.08,106.9,"DUBAI",9,2013-10-15
2013-10-10,2014-08-15,100.67,106.9,"DUBAI",10,2013-10-15
2013-10-10,2014-09-15,100.25,106.9,"DUBAI",11,2013-10-15
2013-10-10,2014-10-15,99.83,106.9,"DUBAI",12,2013-10-15
2013-10-10,2014-11-15,99.41,106.9,"DUBAI",13,2013-10-15
